edge_id,node_name,time_slot,edge_name_description,group_name,role
Event_Communication_897,Nemo Reef,2040-10-13,"Mako, Sentinel here. Currently tracking four vessels operati…",,
Event_Communication_897,Mako,2040-10-13,"Mako, Sentinel here. Currently tracking four vessels operati…",,
Event_Communication_897,Sentinel,2040-10-13,"Mako, Sentinel here. Currently tracking four vessels operati…",,
Event_Communication_898,Mako,2040-10-13,"Sentinel, Mako here. No aerial visibility available. Those v…",,
Event_Communication_898,Sentinel,2040-10-13,"Sentinel, Mako here. No aerial visibility available. Those v…",,
Event_Communication_899,Sentinel,2040-10-13,"Reef Guardian, Sentinel here. Update on suspicious vessels: …",,
Event_Communication_899,Reef Guardian,2040-10-13,"Reef Guardian, Sentinel here. Update on suspicious vessels: …",,
Event_Communication_901,Nemo Reef,2040-10-13,"Green Guardians, Reef Guardian reporting. Compiling evidence…",,
Event_Communication_901,Green Guardians,2040-10-13,"Green Guardians, Reef Guardian reporting. Compiling evidence…",,
Event_Communication_901,Reef Guardian,2040-10-13,"Green Guardians, Reef Guardian reporting. Compiling evidence…",,
Event_Communication_902,Oceanus City Council,2040-10-13,"Oceanus City Council, Green Guardians leadership here. We st…",,
Event_Communication_902,Green Guardians,2040-10-13,"Oceanus City Council, Green Guardians leadership here. We st…",,
Event_Communication_903,Nemo Reef,2040-10-13,"Paackland Harbor, Oceanus City Council here. Implement immed…",,
Event_Communication_903,Oceanus City Council,2040-10-13,"Paackland Harbor, Oceanus City Council here. Implement immed…",,
Event_Communication_903,Paackland Harbor,2040-10-13,"Paackland Harbor, Oceanus City Council here. Implement immed…",,
Event_Communication_905,Paackland Harbor,2040-10-13,"Sentinel, Paackland Harbor here. Be advised of night operati…",,
Event_Communication_905,Sentinel,2040-10-13,"Sentinel, Paackland Harbor here. Be advised of night operati…",,
Event_Communication_908,Nemo Reef,2040-10-13,"Green Guardians, Sentinel here. Night observation reveals fi…",,
Event_Communication_908,Green Guardians,2040-10-13,"Green Guardians, Sentinel here. Night observation reveals fi…",,
Event_Communication_908,Sentinel,2040-10-13,"Green Guardians, Sentinel here. Night observation reveals fi…",,
Event_Communication_910,Sentinel,2040-10-13,"Seawatch, Green Guardians HQ here. We need you to coordinate…",,
Event_Communication_910,Seawatch,2040-10-13,"Seawatch, Green Guardians HQ here. We need you to coordinate…",,
Event_Communication_910,Green Guardians,2040-10-13,"Seawatch, Green Guardians HQ here. We need you to coordinate…",,
Event_Communication_910,Horizon,2040-10-13,"Seawatch, Green Guardians HQ here. We need you to coordinate…",,
Event_Communication_910,Nemo Reef,2040-10-13,"Seawatch, Green Guardians HQ here. We need you to coordinate…",,
Event_Communication_912,The Lookout,2040-10-13,"Sentinel, The Lookout here. Using long-range equipment to do…",,
Event_Communication_912,Sentinel,2040-10-13,"Sentinel, The Lookout here. Using long-range equipment to do…",,
Event_Communication_914,Nemo Reef,2040-10-13,"Mako, Sentinel here. Following your instruction to maintain …",,
Event_Communication_914,Mako,2040-10-13,"Mako, Sentinel here. Following your instruction to maintain …",,
Event_Communication_914,Paackland Harbor,2040-10-13,"Mako, Sentinel here. Following your instruction to maintain …",,
Event_Communication_914,Sentinel,2040-10-13,"Mako, Sentinel here. Following your instruction to maintain …",,
Event_Communication_916,Nemo Reef,2040-10-13,"Davis, Mako here. Unauthorized vessels detected at Nemo Reef…",,
Event_Communication_916,Mako,2040-10-13,"Davis, Mako here. Unauthorized vessels detected at Nemo Reef…",,
Event_Communication_916,Davis,2040-10-13,"Davis, Mako here. Unauthorized vessels detected at Nemo Reef…",,
Event_Communication_919,Nemo Reef,2040-10-13,"Mako, Reef Guardian here. We're gathering substantial eviden…",,
Event_Communication_919,Mako,2040-10-13,"Mako, Reef Guardian here. We're gathering substantial eviden…",,
Event_Communication_919,Reef Guardian,2040-10-13,"Mako, Reef Guardian here. We're gathering substantial eviden…",,
Event_Communication_920,Mako,2040-10-13,"Reef Guardian, Mako here. Negative on your request. We opera…",,
Event_Communication_920,Reef Guardian,2040-10-13,"Reef Guardian, Mako here. Negative on your request. We opera…",,
Event_Communication_921,Mrs. Money,2040-10-13,"The Intern here, Lookout. I'm packed for our 7AM birdwatchin…",,
Event_Communication_921,The Intern,2040-10-13,"The Intern here, Lookout. I'm packed for our 7AM birdwatchin…",,
Event_Communication_923,The Lookout,2040-10-13,"The Lookout here, Intern! Just spotted those conservation ve…",,
Event_Communication_923,Nemo Reef,2040-10-13,"The Lookout here, Intern! Just spotted those conservation ve…",,
Event_Communication_925,The Lookout,2040-10-13,"Mrs. Money, The Intern here. I'll bring special binoculars t…",,
Event_Communication_925,Nemo Reef,2040-10-13,"Mrs. Money, The Intern here. I'll bring special binoculars t…",,
Event_Communication_925,Mrs. Money,2040-10-13,"Mrs. Money, The Intern here. I'll bring special binoculars t…",,
Event_Communication_925,The Intern,2040-10-13,"Mrs. Money, The Intern here. I'll bring special binoculars t…",,
Event_Communication_926,The Lookout,2040-10-13,"Horizon, The Lookout here. Regarding that music video activi…",,
Event_Communication_926,Horizon,2040-10-13,"Horizon, The Lookout here. Regarding that music video activi…",,
Event_Communication_928,Oceanus City Council,2040-10-13,"Oceanus City Council, Paackland Harbor reporting. Night oper…",,
Event_Communication_928,Paackland Harbor,2040-10-13,"Oceanus City Council, Paackland Harbor reporting. Night oper…",,
Event_Communication_930,Oceanus City Council,2040-10-13,"Liam, Oceanus City Council here. Require immediate status re…",,
Event_Communication_930,Western quadrant,2040-10-13,"Liam, Oceanus City Council here. Require immediate status re…",,
Event_Communication_930,EcoVigil,2040-10-13,"Liam, Oceanus City Council here. Require immediate status re…",,
Event_Communication_933,Liam Thorne,2040-10-13,"Council, Liam Thorne reporting. Western quadrant restriction…",,
Event_Communication_933,Western quadrant,2040-10-13,"Council, Liam Thorne reporting. Western quadrant restriction…",,
Event_Communication_933,EcoVigil,2040-10-13,"Council, Liam Thorne reporting. Western quadrant restriction…",,
Event_Communication_935,The Lookout,2040-10-14,"The Lookout checking in, Intern! Just spotted the conservati…",,
Event_Communication_935,Nemo Reef,2040-10-14,"The Lookout checking in, Intern! Just spotted the conservati…",,
Event_Communication_936,The Intern,2040-10-14,"The Intern here, Lookout. Noticed the conservation drones du…",,
Event_Communication_937,The Lookout,2040-10-14,"The Lookout here, Intern! The conservation drones shouldn't …",,
Event_Communication_939,Sailor Shift,2040-10-14,"Sailor Shifts, this is Remora. Vessel prepared for your crew…",,
Event_Communication_939,Remora,2040-10-14,"Sailor Shifts, this is Remora. Vessel prepared for your crew…",,
Event_Communication_940,Remora,2040-10-14,"Remora, Glitter's Team here. Confirming equipment needs for …",,
Event_Communication_943,Sailor Shift,2040-10-14,"Nadia, Remora vessel reporting. All preparations for Sailor …",,
Event_Communication_943,Nemo Reef,2040-10-14,"Nadia, Remora vessel reporting. All preparations for Sailor …",,
Event_Communication_943,Remora,2040-10-14,"Nadia, Remora vessel reporting. All preparations for Sailor …",,
Event_Communication_945,Serenity,2040-10-14,"Reef Guardian, Serenity here. We've decided to visit Dolphin…",,
Event_Communication_945,Dolphin Bay,2040-10-14,"Reef Guardian, Serenity here. We've decided to visit Dolphin…",,
Event_Communication_945,Neptune,2040-10-14,"Reef Guardian, Serenity here. We've decided to visit Dolphin…",,
Event_Communication_945,Nemo Reef,2040-10-14,"Reef Guardian, Serenity here. We've decided to visit Dolphin…",,
Event_Communication_945,Reef Guardian,2040-10-14,"Reef Guardian, Serenity here. We've decided to visit Dolphin…",,
Event_Communication_949,Nemo Reef,2040-10-14,"EcoVigil, Reef Guardian here. Port Authority blocking our ap…",,
Event_Communication_949,Reef Guardian,2040-10-14,"EcoVigil, Reef Guardian here. Port Authority blocking our ap…",,
Event_Communication_949,EcoVigil,2040-10-14,"EcoVigil, Reef Guardian here. Port Authority blocking our ap…",,
Event_Communication_950,Boss,2040-10-14,"The Accountant, it's The Middleman. Council's breathing down…",,
Event_Communication_950,The Middleman,2040-10-14,"The Accountant, it's The Middleman. Council's breathing down…",,
Event_Communication_950,The Accountant,2040-10-14,"The Accountant, it's The Middleman. Council's breathing down…",,
Event_Communication_951,The Middleman,2040-10-14,"The Middleman, this is The Accountant. Financial records for…",,
Event_Communication_951,The Accountant,2040-10-14,"The Middleman, this is The Accountant. Financial records for…",,
Event_Communication_953,Liam Thorne,2040-10-14,"Council, Liam Thorne with urgent update. Western quadrant cl…",,
Event_Communication_953,Western quadrant,2040-10-14,"Council, Liam Thorne with urgent update. Western quadrant cl…",,
Event_Communication_953,EcoVigil,2040-10-14,"Council, Liam Thorne with urgent update. Western quadrant cl…",,
Event_Communication_955,Small Fry,2040-10-14,"Remora, Small Fry here. Will meet at south dock at 0200 for …",,
Event_Communication_955,Remora,2040-10-14,"Remora, Small Fry here. Will meet at south dock at 0200 for …",,
Event_Communication_958,Boss,2040-10-14,"V. Miesel, this is Remora. Operation proceeding as planned. …",,
Event_Communication_958,Remora,2040-10-14,"V. Miesel, this is Remora. Operation proceeding as planned. …",,
Event_Communication_960,Nemo Reef,2040-10-14,"Horizon, EcoVigil here. Deployed aerial drones over Nemo Ree…",,
Event_Communication_960,Horizon,2040-10-14,"Horizon, EcoVigil here. Deployed aerial drones over Nemo Ree…",,
Event_Communication_960,EcoVigil,2040-10-14,"Horizon, EcoVigil here. Deployed aerial drones over Nemo Ree…",,
Event_Communication_961,Green Guardians,2040-10-14,Horizon to Green Guardians. Video evidence from EcoVigil con…,,
Event_Communication_961,Horizon,2040-10-14,Horizon to Green Guardians. Video evidence from EcoVigil con…,,
Event_Communication_961,EcoVigil,2040-10-14,Horizon to Green Guardians. Video evidence from EcoVigil con…,,
Event_Communication_963,Nemo Reef,2040-10-14,"Davis, Mako here. Operation complete at Nemo Reef. All equip…",,
Event_Communication_963,Mako,2040-10-14,"Davis, Mako here. Operation complete at Nemo Reef. All equip…",,
Event_Communication_963,Davis,2040-10-14,"Davis, Mako here. Operation complete at Nemo Reef. All equip…",,
Event_Communication_963,Boss,2040-10-14,"Davis, Mako here. Operation complete at Nemo Reef. All equip…",,
Event_Communication_964,Nemo Reef,2040-10-14,Davis to Mako. Well done on Nemo Reef operation completion. …,,
Event_Communication_964,Mako,2040-10-14,Davis to Mako. Well done on Nemo Reef operation completion. …,,
Event_Communication_964,Davis,2040-10-14,Davis to Mako. Well done on Nemo Reef operation completion. …,,
Event_Communication_964,Boss,2040-10-14,Davis to Mako. Well done on Nemo Reef operation completion. …,,
Event_Communication_965,Seawatch,2040-10-14,"Seawatch, Sentinel here. Confirming your observation - defin…",,
Event_Communication_965,Sentinel,2040-10-14,"Seawatch, Sentinel here. Confirming your observation - defin…",,
Event_Communication_968,Green Guardians,2040-10-14,"Reef Guardian, Green Guardians HQ here. Thank you for your d…",,
Event_Communication_968,Reef Guardian,2040-10-14,"Reef Guardian, Green Guardians HQ here. Thank you for your d…",,
Event_Communication_968,Horizon,2040-10-14,"Reef Guardian, Green Guardians HQ here. Thank you for your d…",,
Event_Communication_970,Nemo Reef,2040-10-14,"Port Authority, Reef Guardian here. We're conducting legitim…",,
Event_Communication_970,Reef Guardian,2040-10-14,"Port Authority, Reef Guardian here. We're conducting legitim…",,
Event_Communication_974,Nemo Reef,2040-10-14,"EcoVigil, Reef Guardian here. Any success with drone deploym…",,
Event_Communication_974,Sentinel,2040-10-14,"EcoVigil, Reef Guardian here. Any success with drone deploym…",,
Event_Communication_974,Reef Guardian,2040-10-14,"EcoVigil, Reef Guardian here. Any success with drone deploym…",,
Event_Communication_974,EcoVigil,2040-10-14,"EcoVigil, Reef Guardian here. Any success with drone deploym…",,
Event_Communication_976,Nemo Reef,2040-10-14,"Sentinel, EcoVigil here. Drone footage confirms video produc…",,
Event_Communication_976,Sentinel,2040-10-14,"Sentinel, EcoVigil here. Drone footage confirms video produc…",,
Event_Communication_976,EcoVigil,2040-10-14,"Sentinel, EcoVigil here. Drone footage confirms video produc…",,
Event_Communication_977,Sentinel,2040-10-14,"EcoVigil, Sentinel here. Can confirm your drone footage find…",,
Event_Communication_977,EcoVigil,2040-10-14,"EcoVigil, Sentinel here. Can confirm your drone footage find…",,
Event_Communication_979,Nemo Reef,2040-10-14,Horizon broadcasting to Oceanus City Council. Live streaming…,,
Event_Communication_979,Oceanus City Council,2040-10-14,Horizon broadcasting to Oceanus City Council. Live streaming…,,
Event_Communication_979,Horizon,2040-10-14,Horizon broadcasting to Oceanus City Council. Live streaming…,,
Event_Communication_981,Berth 14,2040-10-14,Neptune to Davis. Confirm arrival with security team at Bert…,,
Event_Communication_981,Davis,2040-10-14,Neptune to Davis. Confirm arrival with security team at Bert…,,
Event_Communication_981,Neptune,2040-10-14,Neptune to Davis. Confirm arrival with security team at Bert…,,
Event_Communication_982,Nemo Reef,2040-10-14,"Rodriguez, Davis here. Need you at south dock by 2200 to sup…",,
Event_Communication_982,Davis,2040-10-14,"Rodriguez, Davis here. Need you at south dock by 2200 to sup…",,
